,BCH-USD,BTC-USD,ETH-USD,LTC-USD,BCH-USD_price,BTC-USD_price,ETH-USD_price,LTC-USD_price,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2018-09-02 13:46:00,0.0,-8.239511375000006,0.0,0.0,627.02,7215.994999999999,290.86,64.67,40422.660078137655,59456.27288444316,-0.7015007215584026,99878.93296258082,0.7215994999999973
2018-09-02 13:47:00,0.0,-8.239511375000006,0.0,0.0,626.64,7214.5,290.855,64.6525,40447.29621714889,59443.95481493755,12.318069505616617,99891.25103208644,0.0
2018-09-02 13:48:00,0.0,-8.239511375000006,0.0,0.0,624.8425,7200.3975,290.0825,64.5275,40679.69163548076,59327.75710577161,116.1977091659373,100007.44874125237,0.0
2018-09-02 13:49:00,0.0,-8.239511375000006,0.0,0.0,624.005,7195.3150000000005,289.89,64.4975,40763.44626860763,59285.87978920818,41.87731656343364,100049.32605781581,0.0
2018-09-02 13:50:00,0.0,-8.239511375000006,0.0,0.0,623.36,7195.6325,289.96000000000004,64.48,40758.21417888452,59288.495834069734,-2.6160448615559075,100046.71001295425,0.0
2018-09-02 13:51:00,0.0,-8.239511375000006,0.0,0.0,623.37,7195.6425,289.995,64.475,40758.04938865701,59288.578229183484,-0.08239511375179857,100046.6276178405,0.0
2018-09-02 13:52:00,0.0,-8.239511375000006,0.0,0.0,623.2675,7195.647499999999,289.9475,64.47,40757.966993543276,59288.61942674035,-0.0411975568684055,100046.58642028362,0.0
2018-09-02 13:53:00,0.0,-8.239511375000006,0.0,0.0,623.3399999999999,7195.6449999999995,289.7575,64.4625,40758.00819110013,59288.59882796192,0.02059877843420275,100046.60701906205,0.0
2018-09-02 13:54:00,0.0,-8.239511375000006,0.0,0.0,623.12,7194.3225,289.64,64.44,40779.801698687006,59277.70207416848,10.896753793431813,100057.50377285549,0.0
2018-09-02 13:55:00,0.0,-8.239511375000006,0.0,0.0,622.8,7189.75,289.53,64.3675,40855.152030211386,59240.0269084063,37.67516576218933,100095.17893861768,0.0
2018-09-02 13:56:00,0.0,-8.239511375000006,0.0,0.0,622.0899999999999,7186.135,289.465,64.315,40914.72369745264,59210.24107478567,29.785833620623226,100124.96477223831,0.0
2018-09-02 13:57:00,0.0,-8.239511375000006,0.0,0.0,620.835,7183.11,289.31999999999994,64.31,40964.572741271404,59185.31655287629,24.924521909379514,100149.8892941477,0.0
2018-09-02 13:58:00,0.0,-8.239511375000006,0.0,0.0,620.0,7186.5975,289.26,64.3075,40907.10214943078,59214.051848796604,-28.73529592031402,100121.15399822738,0.0
2018-09-02 13:59:00,0.0,-8.239511375000006,0.0,0.0,620.2275,7191.922500000001,289.28,64.32,40819.35135328702,59257.92724686849,-43.87539807188103,100077.2786001555,0.0
2018-09-02 14:00:00,0.0,-8.239511375000006,0.0,0.0,620.01,7191.447500000001,289.27500000000003,64.305,40827.178889093266,59254.01347896537,3.913767903120507,100081.19236805863,0.0
2018-09-02 14:01:00,0.0,-8.239511375000006,0.0,0.0,620.1975,7192.8324999999995,289.53499999999997,64.325,40804.355442584536,59265.42520221973,-11.411723254361819,100069.78064480427,0.0
2018-09-02 14:02:00,0.0,-8.239511375000006,0.0,0.0,620.5775,7197.8225,290.09,64.44999999999999,40722.12511906203,59306.54036398099,-41.11516176125573,100028.66548304302,0.0
2018-09-02 14:03:00,0.0,-8.239511375000006,0.0,0.0,622.5775,7201.195,290.53499999999997,64.5875,40666.54961483767,59334.328116093166,-27.787752112183327,100000.87773093084,0.0
2018-09-02 14:04:00,0.0,-8.239511375000006,0.0,0.0,622.995,7204.054999999999,290.59749999999997,64.5875,40619.41960977267,59357.89311862567,-23.56500253249732,99977.31272839833,0.0
2018-09-02 14:05:00,0.0,-8.239511375000006,0.0,0.0,622.995,7205.365,290.65749999999997,64.5875,40597.832089970165,59368.68687852692,-10.793759901253306,99966.51896849708,0.0
2018-09-02 14:06:00,0.0,-8.839511375000006,0.0,0.0,622.995,7205.3975,290.645,64.5875,36271.89640248079,63692.1931626466,-2.4294033696895974,99964.08956512739,2.161619249999999
2018-09-02 14:07:00,0.0,-8.839511375000006,0.0,0.0,622.365,7204.7125,290.6425,64.5675,36284.00653306454,63686.13809735473,6.055065291878542,99970.14463041927,0.0
2018-09-02 14:08:00,0.0,-8.839511375000006,0.0,0.0,622.7075,7204.715,290.465,64.5575,36283.962335507655,63686.16019613317,-0.02209877844200213,99970.12253164082,0.0
2018-09-02 14:09:00,0.0,-8.839511375000006,0.0,0.0,622.75,7204.6775,290.345,64.555,36284.62529886078,63685.828714456606,0.33148167656571603,99970.45401331739,0.0
2018-09-02 14:10:00,0.0,-8.839511375000006,0.0,0.0,622.8725,7204.6775,290.525,64.555,36284.62529886078,63685.828714456606,0.0,99970.45401331739,0.0
2018-09-02 14:11:00,0.0,-8.839511375000006,0.0,0.0,623.0,7204.6775,290.65999999999997,64.545,36284.62529886078,63685.828714456606,0.0,99970.45401331739,0.0
2018-09-02 14:12:00,0.0,-8.839511375000006,0.0,0.0,623.0025,7204.6775,290.5875,64.50750000000001,36284.62529886078,63685.828714456606,0.0,99970.45401331739,0.0
2018-09-02 14:13:00,0.0,-8.839511375000006,0.0,0.0,623.2375,7207.96,290.54249999999996,64.51,36226.593906683906,63714.84441054505,-29.01569608843977,99941.43831722895,0.0
2018-09-02 14:14:00,0.0,-8.839511375000006,0.0,0.0,623.3475,7210.3125,290.525,64.51,36185.00400566453,63735.63936105473,-20.794950509687194,99920.64336671926,0.0
2018-09-02 14:15:00,0.0,-8.839511375000006,0.0,0.0,623.155,7208.464999999999,290.5275,64.50750000000001,36217.666000195175,63719.30836378941,16.330997265319265,99936.97436398458,0.0
2018-09-02 14:16:00,0.0,-8.839511375000006,0.0,0.0,623.295,7207.8775000000005,290.5275,64.48750000000001,36228.05242606078,63714.11515085661,5.193212932801249,99942.16757691739,0.0
2018-09-02 14:17:00,0.0,-8.839511375000006,0.0,0.0,624.505,7208.9349999999995,290.8175,64.5025,36209.35685950267,63723.46293413566,-9.347783279053502,99932.81979363834,0.0
2018-09-02 14:18:00,0.0,-8.839511375000006,0.0,0.0,626.1324999999999,7209.9974999999995,291.2925,64.61749999999999,36190.5728978308,63732.8549149716,-9.391980835937506,99923.4278128024,0.0
2018-09-02 14:19:00,0.0,-8.839511375000006,0.0,0.0,626.9849999999999,7218.547500000001,291.45500000000004,64.66,36039.41725331827,63808.432737227864,-75.5778222562597,99847.84999054614,0.0
2018-09-02 14:20:00,0.0,-8.839511375000006,0.0,0.0,628.285,7227.0975,291.7075,64.72999999999999,35888.26160880579,63884.01055948411,-75.57782225624362,99772.2721682899,0.0
2018-09-02 14:21:00,0.0,-8.939511375000006,0.0,0.0,628.165,7227.095,291.89,64.74,35165.234951612656,64606.69796070567,-0.3392559715660361,99771.93291231833,0.3613547499999987
2018-09-02 14:22:00,0.0,-8.939511375000006,0.0,0.0,628.2975,7227.0925,291.99499999999995,64.7425,35165.27964916954,64606.675611927225,0.02234877844205306,99771.95526109677,0.0
2018-09-02 14:23:00,0.0,-8.939511375000006,0.0,0.0,628.4175,7227.0975,292.0775,64.75,35165.190254055786,64606.7203094841,-0.04469755687597568,99771.91056353989,0.0
2018-09-02 14:24:00,0.0,-8.939511375000006,0.0,0.0,628.4175,7227.0975,292.075,64.745,35165.190254055786,64606.7203094841,0.0,99771.91056353989,0.0
2018-09-02 14:25:00,0.0,-8.939511375000006,0.0,0.0,628.415,7227.095,292.0725,64.7475,35165.234951612656,64606.69796070567,0.02234877843392262,99771.93291231833,0.0
2018-09-02 14:26:00,0.0,-9.039511375000005,0.0,0.0,627.47,7227.095,291.66999999999996,64.745,34442.16409686266,65329.40746070567,-0.3613547499999987,99771.57155756833,0.3613547499999987
2018-09-02 14:27:00,0.0,-9.039511375000005,0.0,0.0,627.6,7227.095,291.28,64.745,34442.16409686266,65329.40746070567,0.0,99771.57155756833,0.0
2018-09-02 14:28:00,0.0,-9.039511375000005,0.0,0.0,627.595,7227.095,291.2775,64.745,34442.16409686266,65329.40746070567,0.0,99771.57155756833,0.0
2018-09-02 14:29:00,0.0,-9.039511375000005,0.0,0.0,627.5975,7227.095,291.535,64.7425,34442.16409686266,65329.40746070567,0.0,99771.57155756833,0.0
2018-09-02 14:30:00,0.0,-9.039511375000005,0.0,0.0,628.01,7227.05,291.6625,64.745,34442.97765288642,65329.00068269379,0.40677801187565793,99771.9783355802,0.0
2018-09-02 14:31:00,0.0,-9.239511375000005,0.0,0.0,628.015,7227.0075,291.6675,64.745,32997.621810603305,66774.01800346034,-0.338521516558222,99771.63981406364,0.7227007499999973
2018-09-02 14:32:00,0.0,-9.239511375000005,0.0,0.0,628.0225,7227.0075,291.665,64.7475,32997.621810603305,66774.01800346034,0.0,99771.63981406364,0.0
2018-09-02 14:33:00,0.0,-9.239511375000005,0.0,0.0,628.03,7227.0075,291.6675,64.74000000000001,32997.621810603305,66774.01800346034,0.0,99771.63981406364,0.0
2018-09-02 14:34:00,0.0,-9.239511375000005,0.0,0.0,628.3175,7227.005000000001,291.83250000000004,64.7375,32997.66800816015,66773.99490468192,0.02309877842539928,99771.66291284208,0.0
2018-09-02 14:35:00,0.0,-9.239511375000005,0.0,0.0,628.54,7227.0075,291.995,64.7425,32997.621810603305,66774.01800346034,-0.02309877842539928,99771.63981406364,0.0
2018-09-02 14:36:00,0.0,-8.839511375000004,0.0,0.0,628.74,7227.005000000001,291.995,64.7475,35887.02460716016,63883.19290468191,-1.4223022215746022,99770.21751184207,1.4454010000000015
2018-09-02 14:37:00,0.0,-8.839511375000004,0.0,0.0,628.7,7227.0075,291.9975,64.7475,35886.980409603304,63883.21500346034,-0.022098778425923147,99770.19541306364,0.0
2018-09-02 14:38:00,0.0,-8.839511375000004,0.0,0.0,628.655,7227.0075,292.0,64.75,35886.980409603304,63883.21500346034,0.0,99770.19541306364,0.0
2018-09-02 14:39:00,0.0,-8.839511375000004,0.0,0.0,628.65,7222.14,291.975,64.745,35973.033052838924,63840.188681842534,43.026321617807056,99813.22173468146,0.0
2018-09-02 14:40:00,0.0,-8.839511375000004,0.0,0.0,628.39,7216.6275,291.77,64.7475,36070.488665748315,63791.46087538784,48.727806454693955,99861.94954113616,0.0
2018-09-02 14:41:00,0.0,-8.639511375000005,0.0,0.0,627.935,7215.005000000001,291.53999999999996,64.745,37541.452379660164,62334.11776818192,13.620606705924967,99875.57014784208,0.7215004999999975
2018-09-02 14:42:00,0.0,-8.639511375000005,0.0,0.0,627.49,7214.460000000001,291.35,64.70750000000001,37550.86944705891,62329.40923448255,4.708533699375631,99880.27868154146,0.0
2018-09-02 14:43:00,0.0,-8.639511375000005,0.0,0.0,627.1925,7213.925,291.2075,64.66499999999999,37560.11372423018,62324.787095896914,4.622138585631603,99884.90082012709,0.0
2018-09-02 14:44:00,0.0,-8.639511375000005,0.0,0.0,627.0525,7213.715,291.095,64.66499999999999,37563.74231900767,62322.97279850816,1.8142973887503153,99886.71511751584,0.0
2018-09-02 14:45:00,0.0,-8.639511375000005,0.0,0.0,626.51,7213.7074999999995,290.9975,64.66499999999999,37563.8719116783,62322.908002172844,0.06479633531784319,99886.77991385115,0.0
2018-09-02 14:46:00,0.0,-8.583646075000004,0.0,0.0,626.065,7213.355,290.95750000000004,64.58250000000001,37972.73752015864,61916.886333331655,2.8439396391464373,99889.6238534903,0.20148812054075005
2018-09-02 14:47:00,0.0,-8.583646075000004,0.0,0.0,625.9949999999999,7211.4974999999995,290.7775,64.545,38004.62576532728,61900.94221074734,15.944122584313133,99905.56797607461,0.0
2018-09-02 14:48:00,0.0,-8.583646075000004,0.0,0.0,625.0325,7209.9925,290.6475,64.5175,38030.46254001301,61888.023823404474,12.918387342868137,99918.48636341748,0.0
2018-09-02 14:49:00,0.0,-8.583646075000004,0.0,0.0,625.03,7208.514999999999,290.6475,64.51,38055.82721416465,61875.34148632865,12.682337075820001,99931.1687004933,0.0
2018-09-02 14:50:00,0.0,-8.583646075000004,0.0,0.0,625.03,7207.005000000001,290.645,64.50750000000001,38081.749825311126,61862.38018075541,12.961305573236267,99944.13000606654,0.0
2018-09-02 14:51:00,0.0,-8.383646075000005,0.0,0.0,625.5025,7210.0025000000005,290.82,64.50999999999999,39471.57036684151,60446.10915986523,-26.45047935980814,99917.67952670674,0.7210002499999975
2018-09-02 14:52:00,0.0,-8.383646075000005,0.0,0.0,626.72,7214.4974999999995,291.245,64.515,39396.20138862727,60483.79364897234,-37.684489107116484,99879.99503759961,0.0
2018-09-02 14:53:00,0.0,-8.383646075000005,0.0,0.0,627.615,7220.5,291.53999999999996,64.63,39295.55571749688,60534.11648453754,-50.3228355651918,99829.67220203442,0.0
2018-09-02 14:54:00,0.0,-8.383646075000005,0.0,0.0,628.6,7227.4974999999995,291.59,64.745,39178.226590677266,60592.78104794734,-58.66456340980827,99771.00763862461,0.0
2018-09-02 14:55:00,0.0,-8.383646075000005,0.0,0.0,629.56,7229.995,291.6375,64.7675,39136.350278532635,60613.71920401966,-20.938156072315866,99750.0694825523,0.0
2018-09-02 14:56:00,0.0,-8.483646075000005,0.0,0.0,630.2025000000001,7229.994999999999,291.71250000000003,64.7775,38412.98927878265,61336.71870401965,-0.3614997499923738,99749.7079828023,0.3614997499999987
2018-09-02 14:57:00,0.0,-8.483646075000005,0.0,0.0,630.01,7229.994999999999,291.745,64.75,38412.98927878265,61336.71870401965,0.0,99749.7079828023,0.0
2018-09-02 14:58:00,0.0,-8.483646075000005,0.0,0.0,630.02,7229.994999999999,291.745,64.7475,38412.98927878265,61336.71870401965,0.0,99749.7079828023,0.0
2018-09-02 14:59:00,0.0,-8.483646075000005,0.0,0.0,629.4549999999999,7229.995,291.70500000000004,64.7475,38412.989278782625,61336.71870401966,-7.715831156929202e-12,99749.70798280228,0.0
2018-09-02 15:00:00,0.0,-8.483646075000005,0.0,0.0,628.9449999999999,7229.995,291.71250000000003,64.6975,38412.989278782625,61336.71870401966,0.0,99749.70798280228,0.0
2018-09-02 15:01:00,0.0,-8.483646075000005,0.0,0.0,629.99,7229.9925,291.8725,64.72999999999999,38413.031697012986,61336.697494904474,0.021209115184105044,99749.72919191746,0.0
2018-09-02 15:02:00,0.0,-8.483646075000005,0.0,0.0,630.3675000000001,7229.9974999999995,291.9975,64.8025,38412.94686055225,61336.73991313484,-0.04241823036821009,99749.68677368709,0.0
2018-09-02 15:03:00,0.0,-8.483646075000005,0.0,0.0,631.1575,7229.995,291.995,64.815,38412.98927878261,61336.71870401966,0.021209115184105044,99749.70798280227,0.0
2018-09-02 15:04:00,0.0,-8.483646075000005,0.0,0.0,631.525,7229.995,291.995,64.8125,38412.98927878261,61336.71870401966,0.0,99749.70798280227,0.0
2018-09-02 15:05:00,0.0,-8.483646075000005,0.0,0.0,631.605,7229.9974999999995,292.0525,64.815,38412.94686055225,61336.73991313484,-0.021209115184105044,99749.68677368709,0.0
2018-09-02 15:06:00,0.0,-8.483646075000005,0.0,0.0,631.6875,7229.9974999999995,292.22,64.82,38412.94686055225,61336.73991313484,0.0,99749.68677368709,0.0
2018-09-02 15:07:00,0.0,-8.483646075000005,0.0,0.0,631.1275,7229.995,292.3275,64.8275,38412.98927878261,61336.71870401966,0.021209115184105044,99749.70798280227,0.0
2018-09-02 15:08:00,0.0,-8.483646075000005,0.0,0.0,630.3475000000001,7229.9974999999995,292.3275,64.8325,38412.94686055225,61336.73991313484,-0.021209115184105044,99749.68677368709,0.0
2018-09-02 15:09:00,0.0,-8.483646075000005,0.0,0.0,630.5550000000001,7229.994999999999,292.3275,64.8925,38412.98927878263,61336.71870401965,0.021209115191820876,99749.70798280228,0.0
2018-09-02 15:10:00,0.0,-8.483646075000005,0.0,0.0,631.335,7229.9974999999995,292.33,64.92500000000001,38412.94686055225,61336.73991313484,-0.021209115191820876,99749.68677368709,0.0
2018-09-02 15:11:00,0.0,-8.731098932500005,0.0,0.0,631.1625,7229.9974999999995,292.325,64.9425,36622.968777688846,63125.823454227706,-0.8945417705464281,99748.79223191655,0.8945417705464281
2018-09-02 15:12:00,0.0,-8.731098932500005,0.0,0.0,630.9975,7229.9974999999995,292.325,64.935,36622.968777688846,63125.823454227706,0.0,99748.79223191655,0.0
2018-09-02 15:13:00,0.0,-8.731098932500005,0.0,0.0,631.0775,7229.9974999999995,292.325,64.94,36622.968777688846,63125.823454227706,0.0,99748.79223191655,0.0
2018-09-02 15:14:00,0.0,-8.731098932500005,0.0,0.0,631.715,7229.995,292.3275,64.96249999999999,36623.01243318351,63125.801626480374,0.021827747327756022,99748.81405966388,0.0
2018-09-02 15:15:00,0.0,-8.731098932500005,0.0,0.0,632.7525,7229.9974999999995,292.325,64.975,36622.968777688846,63125.823454227706,-0.021827747327756022,99748.79223191655,0.0
2018-09-02 15:16:00,0.0,-8.825828362500005,0.0,0.0,632.3774999999999,7229.994999999999,292.3275,64.96499999999999,35937.776681278054,63810.69493173321,-0.32061890529072806,99748.47161301126,0.342446652626425
2018-09-02 15:17:00,0.0,-8.825828362500005,0.0,0.0,632.48,7229.9974999999995,292.3225,64.9675,35937.732552136236,63810.71699630412,-0.022064570910745155,99748.44954844036,0.0
2018-09-02 15:18:00,0.0,-8.825828362500005,0.0,0.0,632.205,7229.9974999999995,292.33,65.0125,35937.732552136236,63810.71699630412,0.0,99748.44954844036,0.0
2018-09-02 15:19:00,0.0,-8.825828362500005,0.0,0.0,633.4175,7236.9974999999995,292.32,65.045,35814.17095506124,63872.49779484162,-61.78079853750003,99686.66874990286,0.0
2018-09-02 15:20:00,0.0,-8.825828362500005,0.0,0.0,633.7675,7240.387500000001,292.325,65.05,35754.331838763464,63902.41735299051,-29.919558148885933,99656.74919175397,0.0
2018-09-02 15:21:00,0.0,-8.825828362500005,0.0,0.0,634.47,7237.4349999999995,292.325,65.05,35806.44835524404,63876.359094750216,26.05825824029218,99682.80744999426,0.0
2018-09-02 15:22:00,0.0,-8.825828362500005,0.0,0.0,634.56,7238.005000000001,292.3275,65.0475,35796.38691091076,63881.38981691685,-5.030722166638488,99677.77672782762,0.0
2018-09-02 15:23:00,0.0,-8.825828362500005,0.0,0.0,634.56,7238.005000000001,292.33,65.045,35796.38691091076,63881.38981691685,0.0,99677.77672782762,0.0
2018-09-02 15:24:00,0.0,-8.825828362500005,0.0,0.0,633.685,7238.005000000001,292.325,65.045,35796.38691091076,63881.38981691685,0.0,99677.77672782762,0.0
2018-09-02 15:25:00,0.0,-8.825828362500005,0.0,0.0,633.4575,7238.0075,292.325,65.045,35796.34278176897,63881.41188148775,-0.02206457089469107,99677.75466325672,0.0
2018-09-02 15:26:00,0.0,-8.825828362500005,0.0,0.0,633.345,7238.0075,292.325,65.0475,35796.34278176897,63881.41188148775,0.0,99677.75466325672,0.0
2018-09-02 15:27:00,0.0,-8.825828362500005,0.0,0.0,633.615,7238.0025000000005,292.3275,65.05,35796.43104005259,63881.36775234595,0.04412914180543622,99677.79879239853,0.0
2018-09-02 15:28:00,0.0,-8.825828362500005,0.0,0.0,632.9100000000001,7238.005000000001,292.3175,65.0425,35796.386910910776,63881.38981691685,-0.022064570910745155,99677.77672782763,0.0
2018-09-02 15:29:00,0.0,-8.825828362500005,0.0,0.0,631.9425,7234.0075,291.995,64.99000000000001,35866.94940866899,63846.10856803775,35.28124887910533,99713.05797670674,0.0
2018-09-02 15:30:00,0.0,-8.825828362500005,0.0,0.0,631.5550000000001,7230.0025000000005,291.675,64.89,35937.6442938526,63810.76112544595,35.347442591805454,99748.40541929855,0.0
2018-09-02 15:31:00,0.0,-8.925828362500004,0.0,0.0,631.6175000000001,7228.9974999999995,291.795,64.8275,35232.123008986244,64524.790917941624,8.508507629321496,99756.91392692787,0.3614498749999987
2018-09-02 15:32:00,0.0,-8.925828362500004,0.0,0.0,631.13,7228.005000000001,291.755,64.8275,35249.84077828579,64515.93203329185,8.858884649767615,99765.77281157764,0.0
2018-09-02 15:33:00,0.0,-8.925828362500004,0.0,0.0,631.235,7228.0025000000005,291.7575,64.8375,35249.88540742762,64515.90971872094,0.022314570910796087,99765.79512614856,0.0
2018-09-02 15:34:00,0.0,-8.925828362500004,0.0,0.0,631.125,7228.0075,291.845,64.8425,35249.79614914401,64515.954347862746,-0.04462914180535619,99765.75049700675,0.0
2018-09-02 15:35:00,0.0,-8.925828362500004,0.0,0.0,631.135,7228.015000000001,291.9375,64.885,35249.662261718535,64516.02129157548,-0.06694371273238826,99765.68355329402,0.0
2018-09-02 15:36:00,0.0,-8.825828362500005,0.0,0.0,631.1875,7228.015000000001,292.14,64.89500000000001,35972.102360968536,63793.21979157548,-0.36140074999999877,99765.32215254402,0.36140074999999877
2018-09-02 15:37:00,0.0,-8.825828362500005,0.0,0.0,631.23,7228.017500000001,292.3375,64.8725,35972.058231826726,63793.241856146386,-0.02206457090271811,99765.30008797311,0.0
2018-09-02 15:38:00,0.0,-8.825828362500005,0.0,0.0,631.105,7227.5125,292.335,64.87,35980.972318472865,63788.784812823316,4.457043323071493,99769.75713129618,0.0
2018-09-02 15:39:00,0.0,-8.825828362500005,0.0,0.0,631.105,7227.0025000000005,292.215,64.8775,35989.9746634026,63784.283640358444,4.501172464868902,99774.25830376105,0.0
2018-09-02 15:40:00,0.0,-8.825828362500005,0.0,0.0,631.1,7224.14,292.09749999999997,64.89,36040.50253077792,63759.019706670784,25.263933687657868,99799.5222374487,0.0
2018-09-02 15:41:00,0.0,-8.740029505000004,0.0,0.0,631.1025,7219.78,291.89250000000004,64.875,36736.60290506258,63101.09021960893,38.17088722280448,99837.69312467151,0.3097244377006751
2018-09-02 15:42:00,0.0,-8.740029505000004,0.0,0.0,630.5550000000001,7217.7775,291.685,64.875,36771.6067232301,63083.58831052517,17.50190908375901,99855.19503375527,0.0
2018-09-02 15:43:00,0.0,-8.740029505000004,0.0,0.0,630.005,7217.275000000001,291.595,64.88,36780.390452882624,63079.19644569891,4.391864826259004,99859.58689858153,0.0
2018-09-02 15:44:00,0.0,-8.740029505000004,0.0,0.0,629.78,7214.782499999999,291.51,64.875,36823.959499965065,63057.41192215769,21.784523541223002,99881.37142212276,0.0
2018-09-02 15:45:00,0.0,-8.740029505000004,0.0,0.0,629.7900000000001,7212.285,291.5075,64.85,36867.615947342536,63035.58369846895,21.828223688733058,99903.19964581149,0.0
2018-09-02 15:46:00,0.0,-8.640029505000005,0.0,0.0,630.01,7212.285,291.505,64.8425,37588.48383309253,62314.355198468955,-0.36061424999999875,99902.83903156148,0.36061424999999875
2018-09-02 15:47:00,0.0,-8.640029505000005,0.0,0.0,630.01,7212.2875,291.51,64.84,37588.440632944985,62314.376798542726,-0.021600073766900527,99902.81743148771,0.0
2018-09-02 15:48:00,0.0,-8.640029505000005,0.0,0.0,630.105,7212.2875,291.7975,64.86250000000001,37588.440632944985,62314.376798542726,0.0,99902.81743148771,0.0
2018-09-02 15:49:00,0.0,-8.640029505000005,0.0,0.0,630.6,7212.285,292.085,64.86,37588.48383309253,62314.355198468955,0.021600073766900527,99902.83903156148,0.0
2018-09-02 15:50:00,0.0,-8.640029505000005,0.0,0.0,631.1375,7218.5525,292.0875,64.8725,37480.18106324735,62368.50658339154,-54.1513849225869,99848.6876466389,0.0
2018-09-02 15:51:00,0.0,-8.227883465000005,0.0,0.0,631.26,7223.3925,292.0875,64.875,40372.14964557252,59433.23171195505,-43.30628911132163,99805.38135752757,1.48854630712035
2018-09-02 15:52:00,0.0,-8.227883465000005,0.0,0.0,631.27,7222.695,292.04499999999996,64.86250000000001,40383.6275430062,59427.49276323821,5.7389487168393,99811.12030624441,0.0
2018-09-02 15:53:00,0.0,-8.227883465000005,0.0,0.0,631.265,7217.84,291.9775,64.86250000000001,40463.52029145135,59387.54638901564,39.946374222571436,99851.06668046699,0.0
2018-09-02 15:54:00,0.0,-8.227883465000005,0.0,0.0,631.255,7215.567499999999,291.7275,64.86500000000001,40500.9160217998,59368.848523841414,18.697865174220293,99869.76454564121,0.0
2018-09-02 15:55:00,0.0,-8.227883465000005,0.0,0.0,630.005,7213.639999999999,291.5175,64.8675,40532.63451255737,59352.98927846263,15.859245378785713,99885.62379102,0.0
2018-09-02 15:56:00,0.0,-8.130198810000005,0.0,0.0,629.985,7212.1325,291.6275,64.8375,41261.60399894359,58636.07106906236,12.05127698594672,99897.67506800595,0.35225733753839367
2018-09-02 15:57:00,0.0,-8.130198810000005,0.0,0.0,629.96,7215.077500000001,291.75,64.805,41213.717127952674,58660.01450455782,-23.943435495462438,99873.73163251049,0.0
2018-09-02 15:58:00,0.0,-8.130198810000005,0.0,0.0,629.96,7217.1875,291.75,64.8075,41179.40768897449,58677.16922404691,-17.154719489089953,99856.5769130214,0.0
2018-09-02 15:59:00,0.0,-8.130198810000005,0.0,0.0,629.6175000000001,7217.967500000001,291.745,64.8075,41166.72457883088,58683.51077911872,-6.3415550718053275,99850.2353579496,0.0
2018-09-02 16:00:00,0.0,-8.130198810000005,0.0,0.0,629.28,7217.2125,291.7475,64.815,41179.00117903401,58677.372479017155,6.138300101558285,99856.37365805116,0.0
2018-09-02 16:01:00,0.0,-8.130198810000005,0.0,0.0,629.28,7217.897499999999,291.7475,64.8125,41167.862806664314,58682.941665202,-5.569186184845862,99850.80447186631,0.0
2018-09-02 16:02:00,0.0,-8.130198810000005,0.0,0.0,628.67,7216.9375,291.4975,64.81,41183.4727883795,58675.13667434441,7.804990857592906,99858.6094627239,0.0
2018-09-02 16:03:00,0.0,-8.130198810000005,0.0,0.0,628.06,7215.4875,291.135,64.805,41207.050364928495,58663.34788606991,11.788788274498529,99870.3982509984,0.0
2018-09-02 16:04:00,0.0,-8.130198810000005,0.0,0.0,628.0725,7215.0075,290.825,64.805,41214.8553557861,58659.44539064111,3.9024954288038476,99874.30074642721,0.0
2018-09-02 16:05:00,0.0,-8.130198810000005,0.0,0.0,628.01,7215.0075,290.7125,64.80250000000001,41214.8553557861,58659.44539064111,0.0,99874.30074642721,0.0
2018-09-02 16:06:00,0.0,-7.830198810000005,0.0,0.0,628.01,7213.585000000001,290.6425,64.7925,43400.97923365053,56483.80468283389,10.48317005721495,99884.78391648442,1.0820377499999996
2018-09-02 16:07:00,0.0,-7.830198810000005,0.0,0.0,628.005,7212.66,290.61,64.785,43415.46510144904,56476.56174893463,7.24293389925855,99892.02685038367,0.0
2018-09-02 16:08:00,0.0,-7.830198810000005,0.0,0.0,628.005,7212.994999999999,290.585,64.72000000000001,43410.218868246346,56479.18486553598,-2.623116601343165,99889.40373378232,0.0
2018-09-02 16:09:00,0.0,-7.830198810000005,0.0,0.0,628.005,7212.995,290.53,64.6875,43410.21886824634,56479.184865535986,-7.121524331523692e-12,99889.40373378232,0.0
2018-09-02 16:10:00,0.0,-7.830198810000005,0.0,0.0,627.895,7212.4974999999995,290.4825,64.6875,43418.0099160623,56475.289341628006,3.895523907978136,99893.2992576903,0.0
2018-09-02 16:11:00,0.0,-8.030198810000005,0.0,0.0,626.5699999999999,7206.4475,290.2925,64.67,42070.745176913275,57869.20613882752,46.65205805049433,99939.9513157408,0.7206447500000006
2018-09-02 16:12:00,0.0,-8.030198810000005,0.0,0.0,625.49,7200.897499999999,290.13250000000005,64.625,42159.880383704294,57824.63853543201,44.56760339550879,99984.5189191363,0.0
2018-09-02 16:13:00,0.0,-8.030198810000005,0.0,0.0,625.3050000000001,7201.445,290.20000000000005,64.6275,42151.08731600733,57829.035069280486,-4.396533848479677,99980.12238528782,0.0
2018-09-02 16:14:00,0.0,-8.030198810000005,0.0,0.0,625.3050000000001,7204.1275000000005,290.3175,64.60499999999999,42108.00529939167,57850.57607758832,-21.54100830783144,99958.58137697999,0.0
2018-09-02 16:15:00,0.0,-8.030198810000005,0.0,0.0,625.295,7205.63,290.53249999999997,64.61749999999999,42083.87455196763,57862.64145130034,-12.065373712021794,99946.51600326797,0.0
